;track_uri;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;valence;tempo
2119;2EEeOnHehOozLq4aS0n6SL;0.746;0.653;7;-6.745;0.289;0.378;0.0;0.672;75.016
2120;55h7vJchibLdUkxdlX3fK7;0.874;0.692;5;-5.28;0.0431;0.0412;7.24e-05;0.937;116.017
2121;0j3p1p06deJ7f9xmJ9yG22;0.48;0.969;9;-7.464;0.0854;0.069;0.00022;0.494;142.489
2122;1i6N76fftMZhijOzFQ5ZtL;0.721;0.521;2;-8.123;0.0613;0.0708;0.00545;0.942;123.118
2123;0eUJzAGs9OKSOmLVpsng7e;0.449;0.938;1;-6.36;0.0455;0.00181;0.0;0.825;89.695
2124;2xIlEsioAFODKpsVgVNrrQ;0.428;0.946;2;-4.674;0.102;0.000119;3.37e-06;0.358;133.26
2125;5asJWYUnkHSn6O5rLOrTSz;0.304;0.715;9;-5.848;0.0371;0.0702;0.498;0.185;100.927
2126;6Knv6wdA0luoMUuuoYi2i1;0.688;0.702;7;-4.792;0.0499;0.0215;0.0;0.74;94.006
2127;1lhYgfaJRdl1bwvAh774z4;0.455;0.986;1;-5.895;0.063;0.00122;0.914;0.5;115.012
2128;0rKtyWc8bvkriBthvHKY8d;0.515;0.479;3;-7.458;0.0261;0.544;0.00598;0.284;88.964
2129;3X6iIrFuQoCshIWBseEKPl;0.688;0.671;1;-7.872;0.0975;0.0304;0.0;0.537;83.988
2130;23HVIIHckNdCixkakKMNH7;0.218;0.943;9;-3.434;0.118;0.00563;0.0;0.279;179.669
2131;1qNKzpV8J3iVAMuRsrPdUY;0.364;0.915;0;-7.556;0.0846;6.52e-05;0.808;0.487;166.987
2132;4Yn8KdQlotvBuLC5tG1m4K;0.368;0.855;7;-3.512;0.054;0.508;2.41e-05;0.579;158.032
2133;5A6OHHy73AR5tLxgTc98zz;0.684;0.834;2;-4.524;0.0675;0.0646;0.0;0.538;164.02
2134;3ia3dJETSOllPsv3LJkE35;0.763;0.85;7;-3.052;0.0417;0.0304;1.21e-06;0.761;91.519
2135;1RvcrQtn7y3Jj7ZtDLQcY0;0.546;0.727;8;-5.419;0.0529;0.00595;1.67e-06;0.417;90.036
2136;2keOybXUjBXImmAjk7UapM;0.342;0.585;0;-5.68;0.0299;0.0378;0.000528;0.366;141.587
2137;7F9vK8hNFMml4GtHsaXui6;0.683;0.53;5;-4.918;0.142;0.207;0.0;0.645;75.016
2138;0sNKiz82ATCvT3f3XVVUUj;0.766;0.882;5;-4.478;0.0719;0.0674;2.3e-06;0.544;107.932
2139;5ivF4eQBqJiVL5IAE9jRyl;0.483;0.303;4;-10.058;0.0429;0.694;0.0;0.139;133.406
2140;4ZtFanR9U6ndgddUvNcjcG;0.563;0.664;9;-5.044;0.154;0.335;0.0;0.688;166.928
2141;4p9aWfBThbAeVuqhzFnBxl;0.681;0.685;10;-6.832;0.0313;0.173;0.0;0.547;134.967
2142;4x4bz6m6oYvRPxNU4HRQHZ;0.197;0.546;6;-7.33;0.0274;0.185;0.071;0.267;82.716
2143;3plUZml0PnptenLvJVoDEv;0.652;0.464;10;-10.773;0.0562;0.603;0.0;0.423;134.788
2144;1SBaaduGRv5eysVBAK3UZE;0.768;0.43;4;-7.292;0.0474;0.0443;0.814;0.241;140.016
2145;6nxQdXa1uAL0rY72wPZu89;0.495;0.762;8;-3.842;0.0862;0.591;0.0;0.708;123.893
2146;6iE2BB5tjcPx4uFqrqHDLK;0.669;0.719;2;-5.642;0.0416;0.00803;0.046;0.285;95.988
2147;3DRZp9kykKCfnaU1Kd2AWY;0.204;0.897;0;-2.32;0.0986;0.0128;1.94e-05;0.317;159.005
2148;3UDmHZcBTQp8Iu8droNtUl;0.407;0.834;6;-9.224;0.208;0.0734;0.00021;0.71;121.38
2149;2PzU4IB8Dr6mxV3lHuaG34;0.723;0.863;2;-7.89;0.0338;0.0383;0.0317;0.931;136.302
2150;3H8cRqHxtvG5tlMXEdxLr1;0.498;0.939;3;-6.022;0.119;4.68e-05;0.93;0.348;157.979
2151;4ofwffwvvnbSkrMSCKQDaC;0.673;0.735;5;-4.733;0.0457;0.286;0.0;0.754;115.744
2152;1WP1r7fuvRqZRnUaTi2I1Q;0.746;0.754;1;-6.681;0.067;0.0152;0.0;0.764;149.882
2153;037Mpyr0SSSsiPxu8acXsp;0.72;0.748;8;-8.287;0.0431;8.83e-05;0.00874;0.434;129.974
2154;07pCWKYKy73p19uNorkha5;0.448;0.925;11;-3.291;0.0506;0.0893;0.0;0.468;89.853
2155;1I7zHEdDx8Ny5RxzYPqsU2;0.523;0.758;2;-9.81;0.0403;0.133;0.0;0.766;135.437
2156;6blh5rXjXdQyIkrttDKbLW;0.541;0.493;7;-11.326;0.0286;0.464;6.47e-05;0.287;144.32
2157;57IEwDDEj8q9UQKc0MNR2x;0.498;0.901;6;-6.724;0.0511;0.00102;0.000729;0.572;96.916
2158;1faIgH9AF6629h84H2MTDW;0.431;0.928;3;-2.622;0.0408;0.0209;0.0;0.545;156.062
2159;78PKCefXwDLbl4FVO1Pjzh;0.493;0.636;1;-7.408;0.0256;0.0629;2.49e-06;0.279;79.419
2160;7ujx3NYtwO2LkmKGz59mXp;0.906;0.625;1;-6.779;0.0903;0.000243;3.23e-05;0.423;150.018
2161;48fO0Lhu8lzQHLxQsDM83o;0.474;0.257;6;-8.763;0.0349;0.901;1.76e-06;0.341;70.199
2162;2SJf7W18D1AEpr8L9ATu0c;0.569;0.645;4;-6.169;0.0513;0.253;0.0;0.54;156.031
2163;6T7MAQCekVb3UnCykjX3BP;0.343;0.692;2;-3.926;0.0355;0.00218;0.0;0.153;174.07
2164;49br3bRcJ0UPrdXpiTIY0t;0.357;0.968;5;-4.559;0.0712;5.09e-06;0.809;0.349;104.752
2165;4aWmUDTfIPGksMNLV2rQP2;0.66;0.786;2;-4.757;0.17;0.209;0.0;0.846;177.833
2166;3DdHBlg7W2AW5gxB4ypJSQ;0.679;0.487;11;-8.673;0.0313;0.0564;0.000158;0.917;129.991
2167;4rpzPAbwJboZQw2p9T5T3f;0.673;0.746;11;-4.514;0.0424;0.000607;0.0;0.446;144.013
2168;4rDhFl2ghUScuW8rUR4Bi2;0.483;0.682;2;-5.843;0.0384;0.000844;2.05e-05;0.295;68.482
2169;1XTGyfJeMiZXrZ1W3NolcB;0.575;0.857;4;-3.961;0.155;0.0125;0.00229;0.623;117.413
2170;2bJvI42r8EF3wxjOuDav4r;0.721;0.802;1;-5.797;0.0583;0.0921;0.0;0.724;124.022
2171;2vesdp3VWtThIKeLdxHmFP;0.553;0.959;6;-4.947;0.0466;0.000642;6.19e-05;0.46;136.05
2172;663YE60YdyYlI5lcHG3Noz;0.362;0.612;2;-11.861;0.0458;0.00163;0.0372;0.664;148.372
2173;5sXUtvf20qZRWbraats8bB;0.791;0.625;9;-7.122;0.044;0.324;0.0;0.66;139.944
2174;5XU9z3sS5wYpAvhSEiRL9Z;0.608;0.268;7;-9.802;0.0408;0.765;0.901;0.303;160.09
2175;4pHjt1Hs1ghsey8dHnViYX;0.702;0.803;8;-9.129;0.0418;0.185;0.0;0.882;108.499
2176;6G2baGa99QcqUUTmkEgeZl;0.425;0.837;11;-10.096;0.0318;2.04e-06;0.366;0.441;128.13
2177;3EytfC22ikoXM921cJbejn;0.394;0.689;9;-6.648;0.0385;0.00119;0.0131;0.457;180.111
2178;6koMMQlsRWBwHZXdtWxgUk;0.436;0.509;6;-5.161;0.0345;0.475;0.0;0.11;133.653
2179;6kex4EBAj0WHXDKZMEJaaF;0.696;0.817;1;-3.862;0.109;0.075;0.0;0.782;98.064
2180;0cqXXyYVBPinGEDkTN1CFx;0.456;0.813;6;-6.663;0.047;0.0111;0.0;0.619;157.031
2181;6Qyc6fS4DsZjB2mRW9DsQs;0.315;0.715;11;-8.072;0.0362;0.00125;7.97e-06;0.497;155.925
2182;5VYCCPct242jtbidE13EKK;0.52;0.341;9;-12.66;0.0534;0.842;0.0193;0.052;140.914
2183;6m2LNopVJKsvBB9l7Z1rwn;0.774;0.611;6;-2.883;0.134;0.109;0.0;0.388;89.995
2184;1BcKxIi8AiMRGhqEoP6d6q;0.597;0.268;2;-14.309;0.0412;0.726;0.905;0.269;109.194
2185;6naxalmIoLFWR0siv8dnQQ;0.751;0.834;1;-5.444;0.0437;0.3;1.77e-05;0.894;95.053
2186;7eWIlhLtkO4vjmW1uMyWeP;0.294;0.93;10;-2.418;0.0582;5.78e-05;6.04e-05;0.647;183.997
2187;1RT6zSjs59gJdFfUshT465;0.413;0.988;8;-2.165;0.0745;0.0033;0.00334;0.642;162.954
2188;2y5mWCbtXze9zaQi0M0Xv5;0.683;0.319;9;-10.4;0.211;0.806;0.000313;0.589;133.983
2189;6mcxQ1Y3uQRU0IHsvdNLH1;0.518;0.436;4;-14.134;0.0349;0.0157;0.000621;0.27;80.88
2190;7bXvOMQ3UrcTS1dO9Ppzsg;0.647;0.616;5;-4.948;0.0272;0.277;0.0;0.79;93.019
2191;2qZI8KFLygxDrP39Qy2UfN;0.72;0.391;0;-12.948;0.0494;0.714;2.05e-05;0.219;110.707
2192;06gysjQnaj8W3mygpUnqVr;0.638;0.491;9;-9.304;0.0407;0.536;0.829;0.174;79.01
2193;3QIoEi8Enr9uHffwInGIsC;0.612;0.289;9;-11.568;0.0421;0.599;0.00266;0.466;183.18
2194;3YlTSp9rioU8RRC9zehYNI;0.475;0.58;2;-7.506;0.0464;0.802;9.93e-05;0.599;135.957
2195;3QEdkjBmbgwTnfvuZL9U97;0.47;0.756;10;-5.96;0.0383;0.00337;0.0;0.521;77.1
2196;08Ovh180covBWO0CTnJhqz;0.44;0.2;10;-10.049;0.0338;0.885;0.0;0.127;110.975
2197;25QJp6jTJYOG2B4QV2eGn6;0.548;0.563;7;-8.453;0.0277;0.3;1.17e-05;0.404;103.591
2198;2wet5qoGIwhV3pHBiu7zZd;0.416;0.987;8;-3.202;0.117;0.000888;0.00196;0.505;153.044
2199;0BS1mTb6ZvZcVm217dyWFU;0.396;0.81;0;-4.242;0.0439;0.0164;0.107;0.252;165.269
2200;7tUtvGeKB2V5W5ms6uBlyC;0.406;0.81;1;-6.127;0.0343;1.04e-05;1.34e-06;0.638;128.282
2201;2HHtWyy5CgaQbC7XSoOb0e;0.815;0.438;0;-14.522;0.0346;0.216;0.000466;0.552;108.965
2202;6WE7jSshLCuVKoCmobVKVf;0.403;0.709;9;-9.366;0.0885;0.0746;0.494;0.654;97.161
2203;0g9IOJwdElaCZEvcqGRP4b;0.522;0.921;1;-4.717;0.0473;0.000105;0.585;0.241;110.088
2204;2PjFzTXf8StVOYm25uWvW4;0.552;0.966;11;-4.606;0.0763;0.000924;0.0;0.468;125.025
2205;398yyQgNK4gUDUONBlQOYa;0.647;0.512;5;-4.162;0.0714;0.0017;5.97e-05;0.695;135.171
2206;3RNyGLgSvmVRZ7xKUp8Wgd;0.642;0.65;4;-8.567;0.0623;0.66;0.0;0.973;164.421
2207;3ear11tYbMEmNDm2lxZTqL;0.513;0.875;2;-4.819;0.0336;0.000139;3.28e-05;0.677;151.986
2208;4ckikjq9iJQoNVd2lphbin;0.576;0.884;8;-5.262;0.0464;0.00569;0.0;0.595;115.141
2209;07nH4ifBxUB4lZcsf44Brn;0.414;0.857;0;-4.078;0.0808;0.0287;0.00574;0.348;128.024
2210;2LawezPeJhN4AWuSB0GtAU;0.741;0.697;0;-7.028;0.0277;0.0664;2.28e-05;0.774;116.109
2224;7EUfNvyCVxQV3oN5ScA2Lb;0.385;0.687;2;-4.426;0.0592;0.328;0.000163;0.351;113.669
2225;7qboThq6AiQBDDq2wCj578;0.715;0.769;7;-5.82;0.0291;0.0947;0.0;0.954;112.991
2226;2jQfozDpitT8lVEYoOjmeR;0.85;0.957;4;-3.991;0.113;0.393;0.00292;0.609;123.589
2227;0ee40G4B8b2qjY0mWWc6ss;0.527;0.209;7;-12.113;0.0283;0.72;0.0;0.362;62.663
2228;0Vcpo9El50PNNbZXfKbNti;0.539;0.982;0;-4.495;0.0592;1.42e-05;0.462;0.145;132.984
2229;7kF1iPJTj3VFJX9XokQ80F;0.478;0.974;7;-3.866;0.102;0.000266;0.0984;0.268;141.077
2230;6dhCWigBR4KEmQb4U5tCqf;0.65;0.661;7;-6.229;0.136;0.302;8.92e-05;0.652;117.703
2231;2uBhGx3m5iJrtsql8Qk00j;0.7;0.934;6;-5.941;0.17;0.0857;0.226;0.224;92.973
2232;2iJuuzV8P9Yz0VSurttIV5;0.772;0.685;5;-6.849;0.0696;0.019;8.96e-05;0.501;130.033
2233;0jqK7sGTLsHPkQrrcrGuKD;0.431;0.95;7;-4.918;0.26;0.00105;3.63e-05;0.56;191.936
2234;5ui6aYyKj7sw9rp8QxiNVX;0.257;0.535;8;-10.82;0.0392;0.858;0.903;0.437;140.146
2235;69XwdDca9ps2mMGyEXAEyR;0.509;0.883;6;-7.118;0.0397;0.00867;0.953;0.604;145.004
2236;1pwiK1qCAXDcYvaY0jIh6k;0.62;0.426;0;-8.451;0.203;0.284;0.0;0.398;95.266
2237;2Nz14MtLy82a3togG2EI8l;0.434;0.571;10;-6.153;0.0392;0.76;0.000718;0.435;159.165
2238;0WSa1sucoNRcEeULlZVQXj;0.15;0.859;4;-2.827;0.0595;0.00201;0.194;0.354;170.527
2239;3bE5slaVEfaDreqARl6k4M;0.504;0.354;4;-11.3;0.0339;0.29;4.71e-06;0.292;140.87
2240;2B88kyD8JVMOHXdja0mFvx;0.658;0.575;9;-6.062;0.0313;0.00963;5.29e-06;0.335;114.081
2241;5rzwaJ4x3067nM3YmG99V0;0.543;0.991;9;-2.78;0.0668;0.000168;1.31e-05;0.766;150.031
2242;4BP3uh0hFLFRb5cjsgLqDh;0.64;0.663;0;-7.516;0.0374;0.201;0.00806;0.663;132.77
2243;3twQx3psUMJKj4wna5d1zU;0.746;0.873;7;-3.803;0.128;0.0244;0.0;0.817;148.075
2244;4gmH73AYOhokTH7YmZAZvM;0.479;0.979;2;-3.362;0.102;2.68e-05;0.426;0.495;108.376
2245;3zT2616WcD9Df5m21OsCX0;0.447;0.74;3;-6.607;0.0475;0.0122;0.000228;0.102;93.759
2246;2wSRiEUOqhLWHhSg2Pr0go;0.475;0.818;8;-4.533;0.0537;0.0004;0.816;0.311;160.032
2247;5x4LYZrvHLvADQLjlHeWZi;0.482;0.202;6;-11.093;0.0617;0.827;0.0;0.337;177.175
2248;4fouWK6XVHhzl78KzQ1UjL;0.695;0.54;4;-5.692;0.0493;0.299;0.0;0.415;121.932
2249;0jUW2voCieo64xnxXJgsZ9;0.664;0.734;5;-5.695;0.153;0.648;0.8;0.416;163.975
2250;3HM4NePuYAqdXpAGBk7nNz;0.463;0.925;11;-5.74;0.0747;0.0106;0.027;0.59;158.337
2251;0axF06XwNLobcx5z8BVtYw;0.252;0.993;4;-3.079;0.16;0.0234;0.0;0.118;183.773
2252;5gVgacV1HPpSJ0l1f8GA9N;0.708;0.854;5;-5.671;0.0991;0.0443;6.63e-06;0.614;111.91
2253;1peT7rhuRsVvJVSSd0iXXp;0.543;0.642;4;-6.533;0.0888;0.137;0.0;0.749;117.923
2254;0bOgWId7cFqBEKnlZct2q6;0.734;0.45;6;-7.075;0.0824;0.597;7.33e-06;0.529;135.067
2255;7MHN1aCFtLXjownGhvEQlF;0.788;0.477;4;-7.348;0.0434;0.549;0.0;0.86;94.983
2256;6SkHm6poyKfzV6kc9any8k;0.694;0.63;7;-6.84;0.162;0.0998;0.000635;0.341;90.045
2257;5OItvMnlXm5OugNhUQwxgS;0.476;0.731;0;-6.053;0.0336;3.86e-05;0.00213;0.215;130.981
2258;1ohvjIqc9xURoXnbAgL6zW;0.829;0.759;1;-3.191;0.105;0.52;0.00447;0.218;95.039
2259;4v2Bq0xDB7uNN73I5b44Du;0.472;0.811;8;-5.121;0.0612;0.000839;0.000143;0.637;164.991
2260;1mgBqsopsnMbShCHOh2z33;0.624;0.811;6;-6.074;0.0486;0.0185;0.814;0.57;110.106
2261;6H8TEm65zHCkHvgymFcugP;0.502;0.794;9;-6.931;0.0322;2.29e-06;0.82;0.381;104.826
2262;7ueP5u2qkdZbIPN2YA6LR0;0.826;0.436;1;-9.583;0.0558;0.441;0.615;0.272;119.051
2263;40YcuQysJ0KlGQTeGUosTC;0.756;0.674;0;-6.518;0.0959;0.0184;0.0;0.389;111.995
2264;3Cb5WX4pYQE3CDDKglqfGt;0.823;0.66;0;-4.698;0.103;0.00681;2.7e-05;0.956;114.489
2265;1TvNcWY7WwPLQINhimxycA;0.465;0.517;4;-6.189;0.0284;0.00854;0.0403;0.137;136.176
2266;5WzdX4iArSQZELuxI0Oq5Q;0.589;0.973;2;-6.394;0.0543;0.000345;0.103;0.576;129.473
2267;79ap7oTftmfgDUBUsUcYqt;0.792;0.723;1;-9.673;0.0469;0.361;0.0919;0.19;115.425
2268;5lWFrW5T3JtxVCLDb7etPu;0.787;0.889;8;-3.786;0.0397;0.00462;0.423;0.394;114.091
2269;3twNvmDtFQtAd5gMKedhLD;0.502;0.972;10;-3.96;0.0793;6.78e-05;0.000702;0.729;138.019
2270;3UgVdDdH9sAk92IVvZ6aIi;0.517;0.913;9;-5.221;0.0502;0.000871;0.000578;0.545;100.0
2271;6olS0TmHmsGr0hXtcBsiVM;0.272;0.747;5;-4.86;0.0401;0.000393;4.03e-05;0.255;202.777
2272;4ppTAJUbNXELZcoUaL90wo;0.456;0.679;8;-5.778;0.064;0.596;0.000573;0.107;92.026
2273;1brwdYwjltrJo7WHpIvbYt;0.589;0.651;6;-5.097;0.0306;0.0291;3.2e-06;0.166;90.011
2274;1DkwT6raJxACzdcWLviVJK;0.379;0.396;2;-11.247;0.0292;0.86;1.21e-05;0.407;138.36
2275;7GonnnalI2s19OCQO1J7Tf;0.359;0.981;7;-3.622;0.303;0.00125;0.00236;0.271;178.98
2276;7fI96JHMnvd3Ft70Zzv74G;0.617;0.721;11;-6.889;0.0305;0.00548;0.000637;0.765;119.961
2277;7cgu4JBW3hq1GwTM1ilkKQ;0.736;0.761;4;-5.449;0.0338;0.0966;0.0;0.114;119.999
2278;5cpH1u4FeSQg3mZ7dRb1mj;0.326;0.0038;10;-30.011;0.0594;0.993;0.95;0.373;69.853
2279;2Zi27tBhXnDQTz3porgaiw;0.551;0.574;10;-6.265;0.0263;0.0203;0.0;0.308;143.734
2280;4D6amyd3ONcv28VBe07xsk;0.446;0.64;5;-4.191;0.032;0.128;0.0;0.182;110.076
2281;2ncIggbrwoUDDtYrceiewH;0.288;0.981;5;-3.997;0.128;1.52e-06;0.958;0.203;185.187
2282;69uTn8ypJTC1HAKy8OE9D3;0.534;0.672;4;-4.889;0.0338;0.000264;0.247;0.608;105.977
2283;11N58AwI4g2GlBaHEiZdmk;0.675;0.812;4;-4.309;0.0566;0.0688;0.00062;0.64;92.013
2284;79qct0g1MbfPTXTHWqLCzF;0.346;0.829;8;-5.123;0.0373;0.00104;0.0;0.505;161.954
2285;58w68w4s8h9gw3xrDaXyuj;0.731;0.484;0;-5.579;0.0354;0.73;3.01e-06;0.35;92.043
2286;49ICBsST6yJWRvnHO3nvA3;0.317;0.896;0;-4.093;0.244;0.00107;5.5e-05;0.325;187.935
2287;2Vr6FETnu1h4ZoeU0f5XOS;0.923;0.535;9;-7.353;0.301;0.161;0.0;0.74;133.942
2288;0wXuerDYiBnERgIpbb3JBR;0.743;0.344;1;-11.174;0.118;0.169;0.00879;0.577;160.15
2289;4ebvIZNTMzvDda6FNonTli;0.539;0.837;9;-4.178;0.039;0.00131;0.0;0.455;94.918
2290;5apUdi1b0lvZw574hq1Fsr;0.377;0.971;6;-3.316;0.134;0.000112;0.00146;0.326;140.025
2291;481idAnpIOHEjR4YPsbA0y;0.51;0.759;9;-4.854;0.101;0.034;0.0;0.237;91.123
2292;6zsk6uF3MxfIeHPlubKBvR;0.797;0.75;0;-9.369;0.247;0.533;0.108;0.74;177.87
2293;63OQupATfueTdZMWTxW03A;0.36;0.501;7;-9.129;0.0258;0.0638;9.32e-05;0.324;74.807
2294;5MxNLUsfh7uzROypsoO5qe;0.307;0.433;1;-10.057;0.029;0.388;9.08e-05;0.224;160.9
2295;15JINEqzVMv3SvJTAXAKED;0.749;0.925;10;-5.034;0.227;0.241;0.0;0.641;86.989
2296;6fQcqEcXfnY0L6VwS0c3gT;0.827;0.576;4;-7.774;0.0372;0.184;0.029;0.41;118.04
2297;1htgIKTbhVKXRCQYVerkj6;0.668;0.433;11;-10.701;0.0283;0.435;0.577;0.286;135.006
2298;37ZJ0p5Jm13JPevGcx4SkF;0.532;0.887;0;-3.757;0.0335;0.0778;0.000214;0.795;122.511
2299;63SevszngYpZOwf63o61K4;0.6;0.688;5;-8.339;0.201;0.159;1.29e-05;0.0793;99.977
2300;1OxcIUqVmVYxT6427tbhDW;0.587;0.872;7;-5.066;0.0484;0.018;0.0;0.735;159.925
2301;0Zbbxnx4SGGHoIow4PpISP;0.677;0.497;5;-5.763;0.0809;0.152;0.0;0.419;99.137
2302;7d8GetOsjbxYnlo6Y9e5Kw;0.352;0.928;1;-3.71;0.0758;0.00113;0.0;0.239;148.026
2303;0i4UV3HjjvsUuV3BajEXoD;0.714;0.404;3;-7.903;0.453;0.457;0.0;0.782;130.088
2304;1EzrEOXmMH3G43AXT1y7pA;0.703;0.444;11;-9.331;0.0417;0.559;0.0;0.712;150.96
2305;3NLrRZoMF0Lx6zTlYqeIo4;0.557;0.533;10;-6.817;0.0252;0.0492;0.0;0.233;143.994
2306;0ZTonEYI8SWzRzqvxC20SZ;0.609;0.73;9;-4.184;0.0435;0.119;0.0;0.627;105.009
2307;5H7Z2DdWYT9ctLSuKzqkSb;0.566;0.579;7;-8.215;0.0336;0.3;0.0;0.56;139.753
2308;53lQywP7h2KlnfPAbwxWD9;0.41;0.912;2;-2.795;0.0334;7.46e-05;0.145;0.289;155.031
2309;39KG4kom3enSx4GTThuDGt;0.441;0.219;8;-14.586;0.0419;0.935;0.0;0.244;94.021
2310;0Ui05Ov0s4PnRc4JI3Pilg;0.586;0.777;5;-6.185;0.0303;4.78e-05;0.00147;0.424;143.339
2311;5PjdY0CKGZdEuoNab3yDmX;0.591;0.764;1;-5.484;0.0483;0.0383;0.0;0.478;169.928
2312;3vkQ5DAB1qQMYO4Mr9zJN6;0.749;0.491;10;-9.655;0.0403;0.02;0.00899;0.536;119.528
2313;1qCHidBbWAgv3pn6UbZ4Lg;0.666;0.796;10;-6.967;0.103;0.0492;0.0;0.61;110.108
2314;58gqyeFXhOttZW3yetJGPN;0.534;0.911;4;-3.086;0.0852;0.15;0.0;0.624;93.767
2315;0fsz7tJ7UKXT9hliLfO7aE;0.456;0.752;11;-8.121;0.09;0.0095;0.00145;0.897;183.569
2316;2Ce5IyMlVRVvN997ZJjJJA;0.415;0.369;8;-10.044;0.0741;0.0303;7.64e-06;0.0913;95.746
2317;5HOpkTTVcmZHnthgyxrIL8;0.703;0.867;6;-4.292;0.0453;0.107;0.0;0.546;128.008
2318;4ixG4B4IUXTpsZ9Rx2LKPT;0.639;0.546;5;-5.435;0.0331;0.623;0.0;0.895;82.064
2319;23Vf9hNoBN8AacpUUHbiRy;0.393;0.899;1;-4.105;0.0491;0.000811;0.0;0.54;175.926
2320;300zfRaCgTmEm5Eqe3HqZZ;0.779;0.717;6;-9.7;0.0335;0.0125;0.0536;0.789;115.384
2321;0O45fw2L5vsWpdsOdXwNAR;0.967;0.583;7;-5.562;0.0789;0.0584;0.0;0.964;117.0
2322;37sSud1ZrTpwXPGJP0dbXI;0.524;0.946;11;-3.081;0.0395;0.00163;0.0;0.613;119.156
2323;3U4isOIWM3VvDubwSI3y7a;0.422;0.264;8;-7.064;0.0322;0.922;0.0;0.331;119.93
2324;2W2eaLVKv9NObcLXlYRZZo;0.331;0.946;7;-4.599;0.0775;0.0309;5.62e-06;0.534;139.965
2325;6BLLQndvA0rLbLcIZmuuEJ;0.64;0.884;6;-2.609;0.0428;0.0226;0.0;0.573;124.968
2326;7Bar1kLTmsRmH6FCKKMEyU;0.679;0.516;0;-6.371;0.0452;0.199;0.0;0.716;120.074
2327;6zUy2nnchfZpzaDalE6sO2;0.482;0.975;2;-3.098;0.103;0.000278;2.69e-05;0.371;162.08
2328;4UDyPXAzvzsNNjKNNdCGmp;0.259;0.916;7;-5.481;0.0841;0.000751;0.017;0.21;146.355
2329;2kVHAQKVtczchKctctzbtK;0.836;0.716;5;-5.211;0.0549;0.0196;1.83e-05;0.534;119.938
2330;5hG3wzkrIvywVh9wHaY5Ce;0.43;0.962;11;-4.469;0.0798;0.00105;0.869;0.15;99.992
2337;3ENfrioOpwovY3HrIAX3UC;0.43;0.702;8;-4.67;0.0745;0.122;0.0;0.789;80.302
2338;164EnZMFkzwI02U78jSzvW;0.503;0.596;3;-7.256;0.0306;0.0259;1.58e-05;0.148;115.018
2339;1HW6A7IaPggPryCLsTUj5c;0.23;0.911;0;-6.837;0.115;0.0365;0.00347;0.0398;129.993
2340;6PwjJ58I4t7Mae9xfZ9l9v;0.497;0.97;10;-4.851;0.0836;9.04e-05;0.000674;0.689;138.081
2341;5fG83KM7CgRmjcKwmBNx2p;0.316;0.596;7;-5.806;0.0282;0.705;0.0;0.563;147.842
2342;0FfGhm8Mh7MJJAHeiqmUNL;0.268;0.831;4;-5.35;0.0759;0.000305;0.00819;0.509;146.999
2343;0P6nlKN9WS0QEjkS6FcrYv;0.704;0.907;8;-6.052;0.191;0.179;0.00158;0.89;155.234
2344;779ooI3rBd0CLqCiiJmtVo;0.427;0.843;4;-4.54;0.0364;0.00216;0.0;0.304;147.387
2345;1AfYo6cKm3yHsJHdmNoGO1;0.214;0.947;4;-5.053;0.0507;0.000552;0.00352;0.483;170.616
2346;1oew3nFNY3vMacJAsvry0S;0.545;0.783;5;-4.261;0.0345;0.00489;0.0;0.551;174.084
2347;6TlQ5fbojNRuG0hPQMbxeW;0.286;0.822;9;-3.366;0.0381;2.31e-05;1.31e-05;0.19;90.96
2348;1n108NGnovKSwv2z0J9Vmw;0.591;0.807;7;-6.193;0.0409;0.115;0.0101;0.538;108.487
2349;0pjCkLjbgSLn5c0Ilwuv8z;0.476;0.511;8;-6.25;0.0324;0.319;0.000129;0.339;148.158
2350;6mICuAdrwEjh6Y6lroV2Kg;0.852;0.773;8;-2.921;0.0776;0.187;3.05e-05;0.907;102.034
2351;56SkdBKyR2zOkjk6wVFI9s;0.643;0.726;9;-9.314;0.0255;0.000772;0.00969;0.925;100.687
2352;5UwC24E3ofEepJK6nk4KHy;0.764;0.616;8;-9.07;0.0672;0.346;0.016;0.695;102.51
2353;21TcDbGosp7w9YhTjOszgA;0.64;0.455;0;-5.942;0.0247;0.0743;0.0;0.333;89.948
2354;0BfVKJALJjpzNYIQiEgF2G;0.517;0.762;11;-5.806;0.0454;0.161;0.0;0.351;156.928
2355;5asbJnP2OL9tPGGXX1efu7;0.44;0.771;6;-11.599;0.0393;0.00024;0.011;0.593;116.835
2356;1yy06ifaOFwAKQDZM1ENB0;0.438;0.798;7;-5.453;0.0299;0.000129;0.000383;0.308;149.981
2357;45s88Xopo6KvHc0PQ05aGg;0.299;0.787;0;-7.93;0.069;0.14;0.0;0.716;94.798
2358;7gBj0VgcuAgkXkiRRYvSmK;0.648;0.736;8;-7.948;0.0385;0.0444;0.000137;0.378;103.027
2359;3arKRnq9OUd7yq6LRwVW8I;0.663;0.546;5;-5.234;0.0269;0.0322;0.000572;0.656;88.171
2360;1jrARDhheF2nrDEevG9rmo;0.671;0.984;7;-2.381;0.0955;0.0561;0.0;0.871;97.743
2361;76tzDKhVle9QKpWx0apgCm;0.702;0.721;5;-3.024;0.13;0.0209;0.0;0.783;106.029
